Country,Trade,Value_USD,Month,Year
Taiwan,Export,419263480,12,2022
Taiwan,Import,1525274670,12,2022
Thailand,Export,556814360,1,2022
Thailand,Import,1002183240,1,2022
Thailand,Export,498290290,2,2022
Thailand,Import,1103848280,2,2022
Thailand,Export,660082350,3,2022
Thailand,Import,1129239200,3,2022
Thailand,Export,673862110,4,2022
Thailand,Import,1188324210,4,2022
Thailand,Export,527466380,5,2022
Thailand,Import,1265967870,5,2022
Thailand,Export,725468680,6,2022
Thailand,Import,1319174340,6,2022
Thailand,Export,529373040,7,2022
Thailand,Import,1178664690,7,2022
Thailand,Export,668733080,8,2022
Thailand,Import,1214556650,8,2022
Thailand,Export,716901250,9,2022
Thailand,Import,1127383910,9,2022
Thailand,Export,586341140,10,2022
Thailand,Import,1146949650,10,2022
Thailand,Export,614798760,11,2022
Thailand,Import,1165950510,11,2022
Thailand,Export,718077300,12,2022
Thailand,Import,1250171370,12,2022
Turkey,Export,119043750,1,2022
Turkey,Import,30870310,1,2022
Turkey,Export,81757560,2,2022
Turkey,Import,29503100,2,2022
Turkey,Export,141634160,3,2022
Turkey,Import,35045040,3,2022
Turkey,Export,147620280,4,2022
Turkey,Import,27619890,4,2022
Turkey,Export,158103180,5,2022
Turkey,Import,30533900,5,2022
Turkey,Export,158741530,6,2022
Turkey,Import,48327920,6,2022
Turkey,Export,117822510,7,2022
Turkey,Import,41080230,7,2022
Turkey,Export,113761270,8,2022
Turkey,Import,38249630,8,2022
Turkey,Export,122392980,9,2022
Turkey,Import,38830400,9,2022
Turkey,Export,147254900,10,2022
Turkey,Import,32738130,10,2022
Turkey,Export,153471640,11,2022
Turkey,Import,34164470,11,2022
Turkey,Export,115235010,12,2022
Turkey,Import,32833330,12,2022
Ukraine,Export,32508140,1,2022
Ukraine,Import,5415190,1,2022
Ukraine,Export,11468220,2,2022
Ukraine,Import,48928190,2,2022
Ukraine,Export,1363570,3,2022
Ukraine,Import,50552870,3,2022
Ukraine,Export,1051400,4,2022
Ukraine,Import,5578480,4,2022
Ukraine,Export,348870,5,2022
Ukraine,Import,966310,5,2022
Ukraine,Export,3532460,6,2022
Ukraine,Import,2291260,6,2022
Ukraine,Export,2251700,7,2022
Ukraine,Import,3607060,7,2022
Ukraine,Export,1277670,8,2022
Ukraine,Import,3732840,8,2022
Ukraine,Export,2299070,9,2022
Ukraine,Import,3571170,9,2022
Ukraine,Export,1538850,10,2022
Ukraine,Import,3995140,10,2022
Ukraine,Export,4617620,11,2022
Ukraine,Import,46716870,11,2022
Ukraine,Export,3382980,12,2022
Ukraine,Import,3224710,12,2022
United Arab Emirates,Export,309906000,1,2022
United Arab Emirates,Import,25327550,1,2022
United Arab Emirates,Export,229608110,2,2022
United Arab Emirates,Import,33015750,2,2022
United Arab Emirates,Export,700163130,3,2022
United Arab Emirates,Import,40887030,3,2022
United Arab Emirates,Export,416954700,4,2022
United Arab Emirates,Import,27855480,4,2022
United Arab Emirates,Export,309971790,5,2022
United Arab Emirates,Import,36148110,5,2022
United Arab Emirates,Export,317846980,6,2022
United Arab Emirates,Import,40563780,6,2022
United Arab Emirates,Export,269857470,7,2022
United Arab Emirates,Import,44820530,7,2022
United Arab Emirates,Export,329766420,8,2022
United Arab Emirates,Import,45258060,8,2022
United Arab Emirates,Export,289475000,9,2022
United Arab Emirates,Import,61069900,9,2022
United Arab Emirates,Export,244080210,10,2022
United Arab Emirates,Import,77720680,10,2022
United Arab Emirates,Export,206479520,11,2022
United Arab Emirates,Import,53458660,11,2022
United Arab Emirates,Export,223660360,12,2022
United Arab Emirates,Import,96499220,12,2022
United Kingdom,Export,549838350,1,2022
United Kingdom,Import,58880510,1,2022
United Kingdom,Export,396697700,2,2022
United Kingdom,Import,53020660,2,2022
United Kingdom,Export,463867450,3,2022
United Kingdom,Import,68488330,3,2022
United Kingdom,Export,525458810,4,2022
United Kingdom,Import,52530880,4,2022
United Kingdom,Export,444278030,5,2022
United Kingdom,Import,71267780,5,2022
United Kingdom,Export,533787569,6,2022
United Kingdom,Import,68364120,6,2022
United Kingdom,Export,585267730,7,2022
United Kingdom,Import,61315130,7,2022
United Kingdom,Export,660784850,8,2022
United Kingdom,Import,69812150,8,2022
United Kingdom,Export,490042980,9,2022
United Kingdom,Import,70056510,9,2022
United Kingdom,Export,492339380,10,2022
United Kingdom,Import,60298720,10,2022
United Kingdom,Export,487551900,11,2022
United Kingdom,Import,66272090,11,2022
United Kingdom,Export,435648170,12,2022
United Kingdom,Import,70743810,12,2022
United States,Export,9737392690,1,2022
United States,Import,1057628750,1,2022
United States,Export,6484877920,2,2022
United States,Import,1107065400,2,2022
United States,Export,9736274930,3,2022
United States,Import,1273024410,3,2022
United States,Export,10245295030,4,2022
United States,Import,1163462130,4,2022
United States,Export,9685458300,5,2022
United States,Import,1506984580,5,2022
United States,Export,10710626940,6,2022
United States,Import,1438226620,6,2022
United States,Export,10386308020,7,2022
United States,Import,1144170350,7,2022
United States,Export,10016302000,8,2022
United States,Import,1230287430,8,2022
United States,Export,8165678100,9,2022
United States,Import,1227441960,9,2022
United States,Export,8205939340,10,2022
United States,Import,1176792870,10,2022
United States,Export,7842374980,11,2022
United States,Import,1139234560,11,2022
United States,Export,8172360760,12,2022
United States,Import,1006241980,12,2022
Argentina,Export,111391120,1,2023
Argentina,Import,242598680,1,2023
Argentina,Export,97043960,2,2023
Argentina,Import,163525630,2,2023
Argentina,Export,114585490,3,2023
Argentina,Import,127331900,3,2023
Argentina,Export,163105600,4,2023
Argentina,Import,141511550,4,2023
Argentina,Export,101824810,5,2023
Argentina,Import,169714890,5,2023
Argentina,Export,94652280,6,2023
Argentina,Import,190028400,6,2023
Argentina,Export,71308990,7,2023
Argentina,Import,252243150,7,2023
Argentina,Export,43994880,8,2023
Argentina,Import,415702380,8,2023
Argentina,Export,89679490,9,2023
Argentina,Import,260132340,9,2023
Argentina,Export,29462890,10,2023
Argentina,Import,262416789,10,2023
Argentina,Export,34258880,11,2023
Argentina,Import,135850250,11,2023
Argentina,Export,24541790,12,2023
Argentina,Import,109336340,12,2023
Australia,Export,410617140,1,2023
Australia,Import,498540310,1,2023
Australia,Export,358817660,2,2023
Australia,Import,684322850,2,2023
Australia,Export,508768940,3,2023
Australia,Import,948049410,3,2023
Australia,Export,411182920,4,2023
Australia,Import,703978940,4,2023
Australia,Export,327764250,5,2023
Australia,Import,626668730,5,2023
Australia,Export,426878780,6,2023
Australia,Import,847522570,6,2023
Australia,Export,429916720,7,2023
Australia,Import,718352710,7,2023
Australia,Export,609602380,8,2023
Australia,Import,752113520,8,2023
Australia,Export,436041020,9,2023
Australia,Import,624440200,9,2023
Australia,Export,527857949,10,2023
Australia,Import,662221810,10,2023
Australia,Export,385865630,11,2023
Australia,Import,730152370,11,2023
Australia,Export,390482470,12,2023
Australia,Import,736808510,12,2023
Austria,Export,265461240,1,2023
Austria,Import,26836660,1,2023
Austria,Export,240413020,2,2023
Austria,Import,25442610,2,2023
Austria,Export,197943130,3,2023
Austria,Import,40826970,3,2023
Austria,Export,232534420,4,2023
Austria,Import,29644920,4,2023
Austria,Export,179677370,5,2023
Austria,Import,33839590,5,2023
Austria,Export,162907440,6,2023
Austria,Import,45103650,6,2023
Austria,Export,260684430,7,2023
Austria,Import,29825020,7,2023
Austria,Export,232860100,8,2023
Austria,Import,35392260,8,2023
Austria,Export,242962380,9,2023
Austria,Import,33209930,9,2023
Austria,Export,215331520,10,2023
Austria,Import,31954090,10,2023
Austria,Export,201835100,11,2023
Austria,Import,30260140,11,2023
Austria,Export,104341300,12,2023
Austria,Import,30616030,12,2023
Belarus,Export,0,1,2023
Belarus,Import,758890,1,2023
Belarus,Export,0,2,2023
Belarus,Import,1416050,2,2023
Belarus,Export,0,3,2023
Belarus,Import,1537260,3,2023
Belarus,Export,0,4,2023
Belarus,Import,2295820,4,2023
Belarus,Export,0,5,2023
Belarus,Import,1341660,5,2023
Belarus,Export,0,6,2023
Belarus,Import,1959790,6,2023
Belarus,Export,0,7,2023
Belarus,Import,2671980,7,2023
Belarus,Export,0,8,2023
Belarus,Import,14675050,8,2023
Belarus,Export,0,9,2023
Belarus,Import,3519960,9,2023
Belarus,Export,0,10,2023
Belarus,Import,5805210,10,2023
Belarus,Export,0,11,2023
Belarus,Import,1347720,11,2023
Belarus,Export,0,12,2023
Belarus,Import,3723190,12,2023
Belgium,Export,212553250,1,2023
Belgium,Import,34276150,1,2023
Belgium,Export,228890700,2,2023
Belgium,Import,56405530,2,2023
Belgium,Export,256545510,3,2023
Belgium,Import,55231710,3,2023
Belgium,Export,307116530,4,2023
Belgium,Import,50556700,4,2023
Belgium,Export,295236800,5,2023
Belgium,Import,54088480,5,2023
Belgium,Export,313285050,6,2023
Belgium,Import,60534070,6,2023
Belgium,Export,298626810,7,2023
Belgium,Import,47473520,7,2023
Belgium,Export,261636950,8,2023
Belgium,Import,42388850,8,2023
Belgium,Export,257689480,9,2023
Belgium,Import,48012750,9,2023
Belgium,Export,279766620,10,2023
Belgium,Import,49553190,10,2023
Belgium,Export,249964350,11,2023
Belgium,Import,47887450,11,2023
Belgium,Export,266828849,12,2023
Belgium,Import,68957860,12,2023
Brazil,Export,163108460,1,2023
Brazil,Import,369619250,1,2023
Brazil,Export,206608760,2,2023
Brazil,Import,351059430,2,2023
Brazil,Export,271202110,3,2023
Brazil,Import,388236610,3,2023
Brazil,Export,214546130,4,2023
Brazil,Import,359482550,4,2023
Brazil,Export,265070710,5,2023
Brazil,Import,226589670,5,2023
Brazil,Export,165721720,6,2023
Brazil,Import,315863040,6,2023
Brazil,Export,186175470,7,2023
Brazil,Import,376586320,7,2023
Brazil,Export,212302440,8,2023
Brazil,Import,392266760,8,2023
Brazil,Export,161588510,9,2023
Brazil,Import,461821200,9,2023
Brazil,Export,202827720,10,2023
Brazil,Import,535097760,10,2023
Brazil,Export,179190180,11,2023
Brazil,Import,288065020,11,2023
Brazil,Export,209732020,12,2023
Brazil,Import,610088580,12,2023
Brunei,Export,4716300,1,2023
Brunei,Import,10638330,1,2023
Brunei,Export,10875640,2,2023
Brunei,Import,16743550,2,2023
Brunei,Export,3642970,3,2023
Brunei,Import,13164180,3,2023
Brunei,Export,1837740,4,2023
Brunei,Import,6997390,4,2023
Brunei,Export,2000440,5,2023
Brunei,Import,10235010,5,2023
Brunei,Export,2108110,6,2023
Brunei,Import,10510310,6,2023
Brunei,Export,4106870,7,2023
Brunei,Import,10162740,7,2023
Brunei,Export,3706870,8,2023
Brunei,Import,17139910,8,2023
Brunei,Export,11154490,9,2023
Brunei,Import,29835580,9,2023
Brunei,Export,4536850,10,2023
Brunei,Import,21369940,10,2023
Brunei,Export,1990510,11,2023
Brunei,Import,11307980,11,2023
Brunei,Export,1695340,12,2023
Brunei,Import,17145810,12,2023
Bungary,Export,5717460,1,2023
Bungary,Import,1858390,1,2023
Bungary,Export,9492330,2,2023
Bungary,Import,3641780,2,2023
Bungary,Export,10622890,3,2023
Bungary,Import,4639230,3,2023
Bungary,Export,30651410,4,2023
Bungary,Import,2859070,4,2023
Bungary,Export,10243830,5,2023
Bungary,Import,5738850,5,2023
Bungary,Export,9958530,6,2023
Bungary,Import,5680780,6,2023
Bungary,Export,9078440,7,2023
Bungary,Import,3436860,7,2023
Bungary,Export,10748340,8,2023
Bungary,Import,19441920,8,2023
Bungary,Export,14631350,9,2023
Bungary,Import,6310890,9,2023
Bungary,Export,10198080,10,2023
Bungary,Import,3715540,10,2023
Bungary,Export,11941160,11,2023
Bungary,Import,4893040,11,2023
Bungary,Export,7199470,12,2023
Bungary,Import,8719390,12,2023
Cambodia,Export,365973710,1,2023
Cambodia,Import,298065230,1,2023
Cambodia,Export,431558930,2,2023
Cambodia,Import,440511440,2,2023
Cambodia,Export,491227160,3,2023
Cambodia,Import,549680320,3,2023
Cambodia,Export,388250850,4,2023
Cambodia,Import,381677270,4,2023
Cambodia,Export,400218260,5,2023
Cambodia,Import,228075170,5,2023
Cambodia,Export,387628770,6,2023
Cambodia,Import,180204820,6,2023
Cambodia,Export,489768970,7,2023
Cambodia,Import,232367960,7,2023
Cambodia,Export,416577460,8,2023
Cambodia,Import,263734669,8,2023
Cambodia,Export,363796820,9,2023
Cambodia,Import,197754510,9,2023
Cambodia,Export,381869530,10,2023
Cambodia,Import,210739670,10,2023
Cambodia,Export,345335130,11,2023
Cambodia,Import,333272170,11,2023
Cambodia,Export,423418370,12,2023
Cambodia,Import,364439350,12,2023
Cameroon,Export,0,1,2023
Cameroon,Import,14043940,1,2023
Cameroon,Export,0,2,2023
Cameroon,Import,19599120,2,2023
Cameroon,Export,0,3,2023
Cameroon,Import,12729800,3,2023
Cameroon,Export,0,4,2023
Cameroon,Import,7082900,4,2023
Cameroon,Export,0,5,2023
Cameroon,Import,20939500,5,2023
Cameroon,Export,0,6,2023
Cameroon,Import,4729040,6,2023
Cameroon,Export,0,7,2023
Cameroon,Import,9668460,7,2023
Cameroon,Export,0,8,2023
Cameroon,Import,7733140,8,2023
Cameroon,Export,0,9,2023
Cameroon,Import,9037860,9,2023
Cameroon,Export,0,10,2023
Cameroon,Import,8687450,10,2023
Cameroon,Export,0,11,2023
Cameroon,Import,14835520,11,2023
Cameroon,Export,0,12,2023
Cameroon,Import,8316549,12,2023
Canada,Export,322707610,1,2023
Canada,Import,35813680,1,2023
Canada,Export,404842950,2,2023
Canada,Import,48193980,2,2023
Canada,Export,446431670,3,2023
Canada,Import,41617840,3,2023
Canada,Export,513289840,4,2023
Canada,Import,61112860,4,2023
Canada,Export,545080470,5,2023
Canada,Import,79638300,5,2023
Canada,Export,498720650,6,2023
Canada,Import,44578540,6,2023
Canada,Export,512435960,7,2023
Canada,Import,38103650,7,2023
Canada,Export,481861150,8,2023
Canada,Import,62099940,8,2023
Canada,Export,456056100,9,2023
Canada,Import,38398000,9,2023
Canada,Export,530626430,10,2023
Canada,Import,52843670,10,2023
Canada,Export,433805080,11,2023
Canada,Import,44426140,11,2023
Canada,Export,470361000,12,2023
Canada,Import,73947210,12,2023
Chile,Export,117054690,1,2023
Chile,Import,42306600,1,2023
Chile,Export,81905240,2,2023
Chile,Import,39210330,2,2023
Chile,Export,129539590,3,2023
Chile,Import,51662210,3,2023
Chile,Export,98045140,4,2023
Chile,Import,30611910,4,2023
Chile,Export,74709960,5,2023
Chile,Import,31680300,5,2023
Chile,Export,62763050,6,2023
Chile,Import,23096360,6,2023
Chile,Export,106729120,7,2023
Chile,Import,25703500,7,2023
Chile,Export,115035630,8,2023
Chile,Import,30998660,8,2023
Chile,Export,147055560,9,2023
Chile,Import,24893120,9,2023
Chile,Export,116443270,10,2023
Chile,Import,32666340,10,2023
Chile,Export,83591090,11,2023
Chile,Import,22197250,11,2023
Chile,Export,62429200,12,2023
Chile,Import,20128360,12,2023
"China, PR",Export,3871151130,1,2023
"China, PR",Import,7228425520,1,2023
"China, PR",Export,3523846460,2,2023
"China, PR",Import,6698360280,2,2023
"China, PR",Export,4527547690,3,2023
"China, PR",Import,9708745090,3,2023
"China, PR",Export,3572676260,4,2023
"China, PR",Import,8727996490,4,2023
"China, PR",Export,4852180160,5,2023
"China, PR",Import,8830493910,5,2023
"China, PR",Export,5581107680,6,2023
"China, PR",Import,8454311029,6,2023
"China, PR",Export,4915002300,7,2023
"China, PR",Import,9007972860,7,2023
"China, PR",Export,5771921350,8,2023
"China, PR",Import,10180327200,8,2023
"China, PR",Export,6245051480,9,2023
"China, PR",Import,10342331130,9,2023
"China, PR",Export,6723585040,10,2023
"China, PR",Import,10159490620,10,2023
"China, PR",Export,5883902750,11,2023
"China, PR",Import,10961559000,11,2023
"China, PR",Export,5739792880,12,2023
"China, PR",Import,10344604360,12,2023
Croatia,Export,12742910,1,2023
Croatia,Import,2747940,1,2023
Croatia,Export,7028740,2,2023
Croatia,Import,2662930,2,2023
Croatia,Export,11418990,3,2023
Croatia,Import,3039010,3,2023
Croatia,Export,6630990,4,2023
Croatia,Import,6666550,4,2023
Croatia,Export,5119720,5,2023
Croatia,Import,3166460,5,2023
Croatia,Export,7343470,6,2023
Croatia,Import,2371550,6,2023
Croatia,Export,4813080,7,2023
Croatia,Import,4203840,7,2023
Croatia,Export,7629480,8,2023
Croatia,Import,3374570,8,2023
Croatia,Export,5939890,9,2023
Croatia,Import,1983570,9,2023
Croatia,Export,6015800,10,2023
Croatia,Import,1345830,10,2023
Croatia,Export,6217230,11,2023
Croatia,Import,2831360,11,2023
Croatia,Export,10142940,12,2023
Croatia,Import,2232620,12,2023
Cyprus,Export,2845850,1,2023
Cyprus,Import,4570640,1,2023
Cyprus,Export,4865160,2,2023
Cyprus,Import,4210770,2,2023
Cyprus,Export,5050990,3,2023
Cyprus,Import,1351430,3,2023
Cyprus,Export,4235780,4,2023
Cyprus,Import,1132970,4,2023
Cyprus,Export,6170460,5,2023
Cyprus,Import,4398890,5,2023
Cyprus,Export,3887440,6,2023
Cyprus,Import,1255690,6,2023
Cyprus,Export,4931500,7,2023
Cyprus,Import,3626500,7,2023
Cyprus,Export,4708710,8,2023
Cyprus,Import,2548460,8,2023
Cyprus,Export,4197240,9,2023
Cyprus,Import,5222870,9,2023
Cyprus,Export,3721350,10,2023
Cyprus,Import,4720600,10,2023
Cyprus,Export,5526960,11,2023
Cyprus,Import,6598340,11,2023
Cyprus,Export,5283890,12,2023
Cyprus,Import,6179300,12,2023
Czech Republic,Export,40032580,1,2023
Czech Republic,Import,10094710,1,2023
Czech Republic,Export,78778270,2,2023
Czech Republic,Import,11281940,2,2023
Czech Republic,Export,67847470,3,2023
Czech Republic,Import,16869570,3,2023
Czech Republic,Export,76080470,4,2023
Czech Republic,Import,13287300,4,2023
Czech Republic,Export,68752470,5,2023
Czech Republic,Import,13877490,5,2023
Czech Republic,Export,65416050,6,2023
Czech Republic,Import,18617420,6,2023
Czech Republic,Export,62721290,7,2023
Czech Republic,Import,13833570,7,2023
Czech Republic,Export,70342540,8,2023
Czech Republic,Import,15132470,8,2023
Czech Republic,Export,76066610,9,2023
Czech Republic,Import,11382680,9,2023
Czech Republic,Export,85175520,10,2023
Czech Republic,Import,13988690,10,2023
Czech Republic,Export,115436760,11,2023
Czech Republic,Import,16977060,11,2023
Czech Republic,Export,151403270,12,2023
Czech Republic,Import,21166980,12,2023
Côte d'lvoire,Export,17322020,1,2023
Côte d'lvoire,Import,29995040,1,2023
Côte d'lvoire,Export,3609920,2,2023
Côte d'lvoire,Import,12634360,2,2023
Côte d'lvoire,Export,10209940,3,2023
Côte d'lvoire,Import,11249650,3,2023
Côte d'lvoire,Export,26706140,4,2023
Côte d'lvoire,Import,16512939,4,2023
Côte d'lvoire,Export,33746430,5,2023
Côte d'lvoire,Import,131630530,5,2023
Côte d'lvoire,Export,32213650,6,2023
Côte d'lvoire,Import,126572730,6,2023
Côte d'lvoire,Export,52458080,7,2023
Côte d'lvoire,Import,173327620,7,2023
Côte d'lvoire,Export,25355720,8,2023
Côte d'lvoire,Import,167022220,8,2023
Côte d'lvoire,Export,41207570,9,2023
Côte d'lvoire,Import,133757820,9,2023
Côte d'lvoire,Export,41248600,10,2023
Côte d'lvoire,Import,88429550,10,2023
Côte d'lvoire,Export,37035800,11,2023
Côte d'lvoire,Import,72424130,11,2023
Côte d'lvoire,Export,9708160,12,2023
Côte d'lvoire,Import,57750940,12,2023
Denmark,Export,26153680,1,2023
Denmark,Import,20746460,1,2023
Denmark,Export,26351690,2,2023
Denmark,Import,12917370,2,2023
Denmark,Export,29475810,3,2023
Denmark,Import,18167080,3,2023
Denmark,Export,26861480,4,2023
Denmark,Import,18150590,4,2023
Denmark,Export,26060540,5,2023
Denmark,Import,18012070,5,2023
Denmark,Export,28266840,6,2023
Denmark,Import,17307700,6,2023
Denmark,Export,30325280,7,2023
Denmark,Import,18972390,7,2023
Denmark,Export,33260580,8,2023
Denmark,Import,21999520,8,2023
Denmark,Export,23832290,9,2023
Denmark,Import,16870150,9,2023
Denmark,Export,28335530,10,2023
Denmark,Import,16125170,10,2023
Denmark,Export,35488870,11,2023
Denmark,Import,16527650,11,2023
Denmark,Export,42225930,12,2023
Denmark,Import,13982770,12,2023
Estonia,Export,1880890,1,2023
Estonia,Import,1108990,1,2023
Estonia,Export,2371670,2,2023
Estonia,Import,2146750,2,2023
Estonia,Export,4063470,3,2023
Estonia,Import,1116840,3,2023
